District Name, Date, FacilityName (HMIS), POINT_X (HMIS), POINT_Y (HMIS), Region (HMIS), District (HMIS), ActivityHP (HMIS), ValueID (HMIS), LabelID (HMIS), FederalID (HMIS), SNO (HMIS), RegionID (HMIS), ZoneID (HMIS), DistrictID (HMIS), LocationID (HMIS), Month (HMIS), Year (HMIS), Value (HMIS), Level (HMIS), FACILITYTYPE (HMIS), RegionName (PHEM), ZoneName (PHEM), DistrictName (PHEM), Year (PHEM), Epidemic_Week (PHEM), Month (PHEM), Total Malaria Confirmed and Clinical (PHEM), TMalaria_OutP_Cases (PHEM), TMalaria_InP_Cases (PHEM), TMalaria_InP_Deaths (PHEM), TMSuspected Fever Examined (PHEM), PosMalaria_RDT_or_Microscopy_PF_OutP_Cases (PHEM), PosMalaria_RDT_or_Microscopy_PV_OutP_Cases (PHEM), Meningits total Cases (PHEM), Meningitis_OutP_Cases (PHEM), Meningitis_InP_Cases (PHEM), Meningitis_InP_Deaths (PHEM), Dysentery_total Cases (PHEM), Dysentery_OutP_Cases (PHEM), Dysentery_InP_Cases (PHEM), Dysentery_InP_Deaths (PHEM), Typhoid fever Total cases (PHEM), Typhoid fever_OutP_Cases (PHEM), Typhoid fever_InP_Cases (PHEM), Typhoid fever_InP_Deaths (PHEM), Relapsing fever_total Cases (PHEM), Relapsing fever_OutP_Cases (PHEM), Relapsing fever_InP_Cases (PHEM), Relapsing fever_InP_Deaths (PHEM), Epidemic Typhus Total Cases (PHEM), Epidemic Typhus_OutP_Cases (PHEM), Epidemic Typhus_InP_Cases (PHEM), Epidemic Typhus_InP_Deaths (PHEM), Malnutrition_total Cases (PHEM), Malnutrition_OutP_Cases (PHEM), Malnutrition_InP_Cases (PHEM), Malnutrition_InP_Deaths (PHEM), AFP/Polio_Cases (PHEM), AFP/Polio_Deaths (PHEM), Anthrax_Cases (PHEM), Anthrax_Deaths (PHEM), Avian_Human_Influenza_Cases (PHEM), Avian_Human_Influenza_Deaths (PHEM), Cholera/AWD_Cases (PHEM), Cholera/AWD_Deaths (PHEM), Dracunculiasis/Guinea worm_Cases (PHEM), Dracunculiasis/Guinea worm_Deaths (PHEM), Measles_Cases (PHEM), Measles_Deaths (PHEM), Neonatal Tetanus_Cases (PHEM), Neonatal Tetanus_Deaths (PHEM), Pandemic Influenza_Cases (PHEM), Pandemic Influenza_Deaths (PHEM), Rabies_Cases (PHEM), Rabies_Deaths (PHEM), SARS_Cases (PHEM), SARS_Deaths (PHEM), Small pox_Cases (PHEM), Small pox_Deaths (PHEM), Viral hemorrhagic fever_Cases (PHEM), Viral hemorrhagic fever_Deaths (PHEM), Yellow fever_Cases (PHEM), Yellow fever_Deaths (PHEM), Maternal_Death (PHEM), Other 1_Name (PHEM), Other 1_Cases (PHEM), Other 1_Deaths (PHEM), Other 2_Name (PHEM), Other 2_Cases (PHEM), Other 2_Deaths (PHEM), Other 3_Name (PHEM), Other 3_Cases (PHEM), Other 3_Deaths (PHEM), No-of-Gov_HPs-expected-by-RHB (PHEM), No-of-Gov_HCs-expected-by-RHB (PHEM), No-of-Gov_Hosps-expected-by-RHB (PHEM), No-of-NGOHF-expected-by-RHB (PHEM), No-of-OtherHFs-expected-by-RHB (PHEM), No-of-Gov_HPs-Reported (PHEM), No-of-Gov_HCs-Reported (PHEM), No-of-Gov_Hosps-Reported (PHEM), No-of-NGOHFs-Reported (PHEM), No-of-OthersHF-Reported (PHEM), All-Total-sites-Reported (PHEM), All-Total-sites-Expected-by-RHB (PHEM), Total-Gov-sites-Reported (PHEM), Date_Sent (PHEM), Date_Received (PHEM), Date_WeekExpected (PHEM), Timeliness (PHEM), EthiopianMonth (PHEM), EthMonNum (PHEM), EthYear (PHEM)
G/Damaole, 2007-5, Shebo Rekaba Health Center, 0, 0, Oromiya, G/Damaole, , 213830817, 338, 0, , 4, 411, 41115, 411150023, 5, 2007, 6, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G/Damaole, 2007-8, Rayitu Anole Health Center, 6.895606, 41.131019, Oromiya, G/Damaole, , 273218796, 882, 0, , 4, 411, 41115, 411150021, 8, 2007, 10, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G/Kore, 2007-11, , , , , , , , , , , , , , , , , , , , Dire Dawa, Dredewa, G/Kore, 2015, 31, July, 1, 8, 2, 5, 7, 7, 9, 8, 8, 4, 3, 9, 3, 3, 1, 7, 8, 7, 3, 6, 7, 2, 10, 3, 5, 3, 5, 4, 1, 7, 5, 8, 3, 8, 6, 5, 9, 2, 5, 7, 1, 6, 2, 0, 1, 8, 9, 3, 4, 1, 10, 10, 3, 5, 2, 9, 1, 8, 9, 10, 7, 9, 9, 5, 5, 10, 7, 9, 2, 7, 6, 9, 7, 6, 4, 2, 0, 5, 10, 7, 6/8/15, 6/8/15, 8/7/15, T, Hamle, 11, 2007
G/Kore, 2007-4, Karamara Higher Clinic, , , Dire Dawa, G/Kore, Number of persons provided with Post-exposure prophylaxis (PEP)  , 251280896, 4510, 0, C1.4.2.1.12, 15, 0, 150104, 1501040024, 4, 2007, 7, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G/Kore, 2008-4, , , , , , , , , , , , , , , , , , , , Dire Dawa, Dredewa, G/Kore, 2015, 51, December, 2, 9, 3, 5, 4, 4, 2, 3, 0, 2, 6, 3, 8, 8, 3, 5, 3, 0, 7, 10, 9, 3, 1, 2, 10, 1, 4, 3, 10, 7, 1, 7, 7, 8, 7, 7, 8, 9, 7, 5, 8, 6, 9, 7, 10, 7, 2, 10, 7, 5, 2, 3, 5, 9, 1, 4, 6, 0, 7, 5, 6, 7, 10, 2, 9, 0, 1, 10, 4, 6, 9, 8, 5, 10, 7, 4, 2, 8, 3, 8, 24/12/15, 24/12/15, 12/25/15, T, Tahesas, 4, 2008
G/afeshum, 2007-0, Bizet Health Center, 14.384085, 39.2505381, Tigray, G/afeshum, Health facility provides ART service  (Enter 1 if yes; enter 0 if no), 371023864, 201, 0, HIVS1, 1, 103, 10304, 103040021, 0, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G/afeshum, 2007-6, Bizet Health Center, 14.384085, 39.2505381, Tigray, G/afeshum, , 208126600, 1089, 0, , 1, 103, 10304, 103040021, 6, 2007, 0, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G/afeshum, 2007-8, , , , , , , , , , , , , , , , , , , , Tigray, Eastern Tigray, G/afeshum, 2015, 18, April, 1, 9, 4, 7, 3, 6, 2, 4, 8, 2, 4, 10, 2, 3, 8, 9, 1, 4, 10, 0, 9, 0, 7, 6, 6, 7, 10, 5, 3, 8, 5, 0, 6, 5, 6, 5, 6, 6, 3, 1, 2, 6, 8, 10, 4, 2, 6, 9, 10, 0, 10, 1, 4, 10, 2, 3, 10, 7, 7, 0, 6, 2, 9, 10, 2, 3, 6, 0, 1, 3, 1, 0, 3, 7, 6, 2, 10, 1, 0, 4, 7/5/15, 7/5/15, 5/8/15, T, Miyazia, 8, 2007
G/afeshum, 2008-1, , , , , , , , , , , , , , , , , , , , Tigray, Eastern Tigray, G/afeshum, 2015, 39, September, 10, 7, 5, 9, 4, 6, 3, 3, 1, 1, 10, 10, 10, 7, 4, 7, 4, 10, 4, 6, 6, 4, 0, 9, 4, 7, 3, 1, 4, 10, 1, 8, 10, 3, 4, 5, 1, 7, 6, 2, 7, 2, 8, 10, 1, 5, 9, 9, 5, 2, 4, 3, 7, 3, 7, 3, 0, 5, 7, 5, 10, 1, 0, 10, 2, 0, 10, 8, 6, 3, 9, 3, 2, 0, 0, 5, 10, 8, 9, 5, 30/12/1899, 30/12/1899, 10/2/15, T, Meskerem, 1, 2008
GIRAWA, 2006-6, Jiru Gemechu Health Post, 0, 0, Oromiya, GIRAWA, , 36367688, 3002, 0, , 4, 410, 41016, 4101600303, 6, 2006, 3, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-12, Lafto Harewa Health Post, 0, 0, Oromiya, GIRAWA, , 479670271, 415, 0, , 4, 410, 41016, 4101600326, 12, 2007, 7, 0, 3, Oromia, East Hararge, GIRAWA, 2015, 35, August, 7, 1, 2, 2, 10, 7, 1, 1, 6, 10, 6, 9, 8, 8, 0, 2, 8, 7, 0, 5, 4, 0, 0, 7, 9, 7, 6, 2, 3, 2, 8, 8, 6, 4, 3, 10, 3, 8, 10, 6, 6, 10, 6, 9, 5, 6, 3, 0, 0, 3, 9, 1, 7, 0, 4, 2, 1, 4, 3, 8, 4, 7, 7, 6, 7, 9, 9, 4, 6, 10, 9, 9, 8, 4, 3, 5, 3, 10, 2, 8, 3/9/15, 3/9/15, 9/4/15, T, Nehase, 12, 2007
GIRAWA, 2007-12, Megala arba Health Center, 0, 0, Oromiya, GIRAWA, , 477366708, 1388, 0, , 4, 410, 41016, 410160026, 12, 2007, 7, 0, 2, Oromia, East Hararge, GIRAWA, 2015, 35, August, 7, 1, 2, 2, 10, 7, 1, 1, 6, 10, 6, 9, 8, 8, 0, 2, 8, 7, 0, 5, 4, 0, 0, 7, 9, 7, 6, 2, 3, 2, 8, 8, 6, 4, 3, 10, 3, 8, 10, 6, 6, 10, 6, 9, 5, 6, 3, 0, 0, 3, 9, 1, 7, 0, 4, 2, 1, 4, 3, 8, 4, 7, 7, 6, 7, 9, 9, 4, 6, 10, 9, 9, 8, 4, 3, 5, 3, 10, 2, 8, 3/9/15, 3/9/15, 9/4/15, T, Nehase, 12, 2007
GIRAWA, 2007-2, Roge Health Center, , , Oromiya, GIRAWA, , 342992010, 1251, 0, , 4, 410, 41018, 410180025, 2, 2007, 10, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-3, Chulul Jiru Belina, , , Oromiya, GIRAWA, , 357020867, 308, 0, , 4, 410, 41016, 410160037, 3, 2007, 10, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-3, Girawa Health Center, 9.138937, 41.826356, Oromiya, GIRAWA, , 114656072, 393, 0, , 4, 410, 41016, 410160021, 3, 2007, 7, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-3, Mudena Jiru Belina Health Post, 0, 0, Oromiya, GIRAWA, , 356980016, 650, 0, , 4, 410, 41016, 4101600317, 3, 2007, 7, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-4, M_Seden Health Post, 0, 0, Oromiya, GIRAWA, , 356995576, 382, 0, , 4, 410, 41016, 4101600323, 4, 2007, 6, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-7, Chala Health Center, 0, 0, Oromiya, GIRAWA, , 201557945, 1220, 0, , 4, 410, 41018, 410180023, 7, 2007, 0, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2007-8, , , , , , , , , , , , , , , , , , , , Oromia, East Hararge, GIRAWA, 2015, 15, April, 4, 5, 1, 2, 6, 4, 10, 2, 2, 5, 0, 1, 6, 0, 9, 2, 4, 4, 8, 1, 7, 5, 3, 10, 6, 2, 5, 6, 4, 9, 10, 5, 1, 1, 1, 10, 1, 0, 9, 0, 7, 3, 10, 6, 6, 9, 1, 2, 0, 6, 7, 4, 3, 8, 5, 7, 1, 6, 9, 5, 6, 3, 2, 5, 8, 6, 6, 1, 5, 7, 1, 1, 9, 5, 3, 5, 5, 3, 1, 3, 17/04/15, 17/04/15, 4/17/15, T, Miyazia, 8, 2007
GIRAWA, 2007-9, Fintabas Health Post, 0, 0, Oromiya, GIRAWA, Number of children under one year of age who have received measles vaccine, 410956552, 25, 0, 1.3.7.1, 4, 410, 41018, 4101800306, 9, 2007, 7, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2008-2, Dire Gemechu Health Post, 0, 0, Oromiya, GIRAWA, Oral Rehydration Salt, 555415346, 141, 0,  , 4, 410, 41016, 4101600321, 2, 2008, 4, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
GIRAWA, 2008-3, Birbirsa Health Post, , , Oromiya, GIRAWA, , 545023862, 377, 0, , 4, 410, 41016, 410160029, 3, 2008, 2, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2006-5, Huluko Health Center, , , Oromiya, Gadab Hasasa, , 18764726, 1341, 0, , 4, 417, 41706, 417060028, 5, 2006, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-10, Kubsa, , , Oromiya, Gadab Hasasa, , 366435269, 802, 0, , 4, 417, 41706, 417060041, 10, 2007, 4, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-12, Koket, , , Oromiya, Gadab Hasasa, , 477889362, 1247, 0, , 4, 417, 41706, 417060051, 12, 2007, 2, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-6, Weligala, , , Oromiya, Gadab Hasasa, , 180669939, 2409, 0, , 4, 417, 41706, 417060045, 6, 2007, 7, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-7, Nagelle Health Center, 0, 0, Oromiya, Gadab Hasasa, , 201808156, 1135, 0, , 4, 417, 41706, 417060027, 7, 2007, 3, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-7, Shashe Health Center, 0, 0, Oromiya, Gadab Hasasa, , 201805793, 1353, 0, , 4, 417, 41706, 417060025, 7, 2007, 5, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-9, Biftu Huluko, , , Oromiya, Gadab Hasasa, , 348176679, 996, 0, , 4, 417, 41706, 417060048, 9, 2007, 6, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-9, Gena, , , Oromiya, Gadab Hasasa, , 348161903, 1111, 0, , 4, 417, 41706, 417060047, 9, 2007, 5, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2007-9, Kankee, , , Oromiya, Gadab Hasasa, , 275233818, 1193, 0, , 4, 417, 41706, 417060037, 9, 2007, 10, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2008-2, HBF, , , Oromiya, Gadab Hasasa, , 548920909, 1291, 0, , 4, 417, 41706, 417060054, 2, 2008, 6, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2008-2, Wakentira Edo Health Post, 0, 0, Oromiya, Gadab Hasasa, Gentamycine, 556616698, 3211, 0,  , 4, 417, 41706, 4170600318, 2, 2008, 2, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2008-4, Kubsa Health Center, 0, 0, Oromiya, Gadab Hasasa, , 531183838, 1811, 0, , 4, 417, 41706, 417060023, 4, 2008, 9, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gadab Hasasa, 2008-4, Oromiya, , , Oromiya, Gadab Hasasa, , 531090967, 1360, 0, , 4, 417, 41706, 417060050, 4, 2008, 10, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Galadi, 2007-10, , , , , , , , , , , , , , , , , , , , Somali, Warder, Galadi, 2015, 25, June, 6, 5, 10, 8, 8, 6, 2, 4, 1, 5, 8, 7, 6, 3, 9, 5, 0, 0, 5, 2, 9, 9, 7, 0, 5, 8, 10, 6, 4, 0, 3, 7, 1, 8, 10, 2, 7, 1, 3, 4, 4, 8, 5, 10, 4, 0, 10, 6, 2, 6, 8, 4, 2, 2, 4, 1, 2, 10, 7, 3, 10, 2, 0, 0, 3, 0, 8, 8, 2, 6, 0, 1, 4, 3, 1, 3, 9, 10, 9, 2, 25/06/15, 25/06/15, 6/26/15, T, Sene, 10, 2007
Galadi, 2008-3, , , , , , , , , , , , , , , , , , , , Somali, Warder, Galadi, 2015, 45, November, 6, 2, 5, 6, 1, 5, 9, 4, 10, 9, 0, 1, 9, 5, 9, 1, 3, 5, 6, 0, 8, 10, 3, 0, 6, 5, 6, 4, 8, 3, 2, 5, 6, 2, 0, 4, 6, 0, 5, 8, 7, 4, 0, 0, 2, 6, 3, 0, 1, 7, 9, 6, 2, 5, 6, 2, 7, 2, 9, 4, 1, 2, 7, 0, 0, 4, 6, 3, 9, 6, 7, 5, 9, 2, 10, 10, 1, 10, 2, 8, 12/11/15, 12/11/15, 11/13/15, T, Hedar, 3, 2008
Galana, 2006-11, Chelbessa Health Center, 0, 0, Oromiya, Galana, , 339799116, 1326, 0, , 4, 412, 41217, 412170023, 11, 2006, 7, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Galana, 2007-10, Tore Health Center, 5.935328, 38.152643, Oromiya, Galana, , 349408035, 968, 0, , 4, 412, 41217, 412170021, 10, 2007, 0, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Galana, 2007-7, Calbesa Health Post, 0, 0, Oromiya, Galana, , 215338898, 537, 0, , 4, 412, 41217, 4121700309, 7, 2007, 8, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gambella  Town, 2007-9, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella  Town, 2015, 20, May, 8, 0, 8, 9, 8, 5, 5, 7, 6, 2, 10, 10, 4, 0, 10, 2, 4, 0, 6, 8, 2, 7, 0, 7, 0, 4, 8, 6, 1, 0, 1, 5, 6, 8, 10, 4, 0, 5, 6, 6, 10, 10, 7, 9, 7, 9, 4, 1, 0, 2, 10, 8, 0, 4, 0, 3, 5, 6, 10, 9, 6, 6, 9, 3, 8, 0, 7, 1, 7, 0, 2, 7, 10, 0, 0, 2, 1, 3, 7, 0, 21/05/15, 21/05/15, 5/22/15, T, Ginbot, 9, 2007
Gambella  Town, 2008-2, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella  Town, 2015, 40, October, 4, 10, 7, 10, 0, 3, 5, 7, 9, 5, 5, 6, 3, 7, 4, 9, 10, 6, 10, 1, 5, 6, 4, 9, 6, 0, 5, 1, 1, 2, 10, 10, 7, 2, 0, 1, 8, 1, 8, 8, 0, 8, 6, 5, 9, 7, 3, 3, 8, 1, 0, 5, 4, 1, 7, 1, 3, 1, 4, 9, 10, 4, 9, 2, 0, 8, 6, 0, 10, 8, 9, 9, 3, 0, 8, 0, 0, 4, 0, 3, 8/10/15, 8/10/15, 10/9/15, T, Teqemt, 2, 2008
Gambella town, 2007-8, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella town, 2015, 16, April, 6, 0, 1, 2, 6, 10, 6, 3, 5, 5, 4, 4, 8, 10, 9, 5, 0, 3, 2, 9, 7, 5, 2, 10, 8, 7, 6, 9, 8, 10, 10, 4, 4, 2, 2, 6, 10, 3, 1, 0, 8, 5, 9, 3, 4, 7, 9, 7, 2, 3, 4, 9, 2, 5, 0, 4, 10, 4, 1, 5, 5, 10, 0, 1, 5, 5, 5, 1, 1, 10, 10, 0, 9, 2, 3, 7, 0, 3, 5, 8, 24/04/15, 24/04/15, 4/24/15, T, Miyazia, 8, 2007
Gambella town, 2008-1, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella town, 2015, 37, September, 10, 0, 1, 4, 1, 2, 10, 6, 7, 8, 10, 5, 4, 7, 5, 1, 10, 2, 9, 4, 0, 5, 2, 6, 6, 6, 1, 8, 4, 10, 6, 10, 7, 0, 5, 3, 6, 3, 0, 3, 8, 4, 1, 9, 5, 1, 6, 3, 4, 3, 0, 8, 1, 3, 5, 6, 5, 4, 6, 9, 2, 7, 5, 6, 2, 3, 3, 3, 1, 8, 3, 10, 3, 2, 7, 10, 2, 7, 1, 1, 17/09/15, 17/09/15, 9/18/15, T, Meskerem, 1, 2008
Gambella woreda, 2007-12, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella woreda, 2015, 32, August, 2, 7, 9, 8, 5, 4, 6, 10, 9, 7, 9, 5, 0, 9, 6, 2, 1, 6, 6, 0, 6, 9, 2, 5, 2, 0, 3, 10, 3, 6, 8, 0, 8, 8, 9, 8, 5, 6, 0, 10, 3, 3, 3, 2, 0, 4, 3, 9, 3, 6, 0, 10, 9, 2, 1, 8, 6, 5, 2, 3, 1, 8, 0, 3, 7, 6, 3, 7, 6, 8, 4, 1, 9, 2, 0, 3, 9, 7, 6, 0, 13/08/15, 13/08/15, 8/14/15, T, Nehase, 12, 2007
Gambella woreda, 2007-7, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella woreda, 2015, 12, March, 5, 1, 0, 9, 9, 0, 0, 9, 10, 3, 5, 9, 8, 3, 6, 6, 3, 5, 8, 5, 2, 8, 6, 4, 0, 10, 6, 6, 8, 2, 8, 1, 2, 0, 1, 5, 8, 4, 10, 1, 2, 1, 5, 1, 5, 0, 0, 9, 7, 3, 8, 3, 8, 10, 6, 3, 6, 6, 5, 6, 7, 2, 8, 0, 3, 4, 5, 2, 0, 1, 9, 5, 10, 2, 2, 10, 7, 0, 10, 1, 26/03/15, 26/03/15, 3/27/15, T, Megabit, 7, 2007
Gambella woreda, 2008-3, Abol Health Center, 8.266695, 34.458806, Gambella, Gambella woreda, , 511149168, 468, 0, , 12, 1201, 120101, 1201010022, 3, 2008, 1, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Gambella woreda, 2008-4, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella woreda, 2015, 53, December, 3, 8, 4, 1, 1, 9, 1, 4, 7, 7, 1, 1, 4, 7, 2, 7, 7, 10, 0, 2, 2, 1, 3, 2, 3, 10, 1, 2, 4, 1, 7, 2, 7, 3, 8, 5, 3, 0, 8, 3, 1, 0, 2, 9, 2, 1, 2, 10, 9, 4, 5, 0, 10, 3, 3, 6, 7, 0, 8, 0, 9, 10, 2, 10, 7, 5, 5, 6, 2, 10, 3, 0, 5, 1, 1, 4, 8, 4, 8, 10, 8/1/16, 8/1/16, 1/8/16, T, Tahesas, 4, 2008
Gambella woreda, 2008-5, , , , , , , , , , , , , , , , , , , , Gambella, Agnuwak, Gambella woreda, 2016, 3, January, 9, 0, 2, 9, 0, 8, 10, 3, 3, 5, 0, 10, 9, 3, 0, 2, 7, 1, 9, 1, 5, 9, 1, 6, 8, 4, 4, 0, 7, 2, 3, 8, 6, 1, 7, 0, 7, 8, 5, 5, 0, 5, 0, 4, 10, 7, 8, 2, 0, 6, 5, 8, 8, 7, 1, 0, 0, 5, 2, 4, 6, 8, 4, 3, 0, 6, 1, 3, 7, 9, 1, 7, 5, 4, 2, 5, 4, 4, 5, 8, 11/2/16, 11/2/16, 1/29/16, L, Tir, 5, 2008
Gammachis, 2006-4, Gewgew Health Center, 0, 0, Oromiya, Gammachis, OPD visits < 5: repeat Female, 23879622, 167, 0, 1.1.4, 4, 409, 40912, 409120024, 4, 2006, 0, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
